node_id,x,y,longitude,latitude,nearest_DAUID,nearest_Population_Density_Demand,nearest_Commute_PT_Demand,nearest_Bus_Stop_Proximity,nearest_Route_Coverage_Percent,nearest_Bus_Stop_Density,nearest_Income_Demand,nearest_Overall_Demand,nearest_Employment_Demand,nearest_Commute_Duration_Demand,nearest_Overall_Accessibility,nearest_demand_dist,nearest_school_dist,schools_within_0.5km,schools_within_1.0km,schools_within_2.0km,nearest_healthcare_dist,healthcare_within_0.5km,healthcare_within_1.0km,healthcare_within_2.0km,nearest_pop_dist,population_within_0.5km,population_within_1.0km,population_within_2.0km,route_connections,bus_stop_density_per_km2,ridership_proxy
N1523,-13732763.627741,6180244.181385,-123.36351460000387,48.43925119999767,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.14910249850366783,0.7866797469226859,0,1,4,0.08941213758842263,2,3,40,0.14900757699163242,3684,13324,53706,2,102.81409323736439,73.19650697091721
N1524,-13733176.222301,6181291.942812,-123.3672209999978,48.44549499999871,2021S051259170127,1,4,5,3,3,4,18,4,1,10,0.17165675761445803,0.4939440281268452,1,1,3,0.18865754292615883,2,3,17,0.3365504520289072,3541,11960,38073,2,79.89578143213146,42.75685671150513
N1525,-13733026.63117,6181315.873779,-123.36587720000433,48.44563759999765,2021S051259170127,1,4,5,3,3,4,18,4,1,10,0.10300891998940134,0.3933739474628031,1,1,3,0.27876331418346695,2,4,19,0.329756321180066,3541,11368,37976,2,79.57747154594767,48.00210849795244
N1526,-13733061.685677,6181245.943856,-123.36619209999846,48.44522090000159,2021S051259170127,1,4,5,3,3,4,18,4,1,10,0.08979895107854954,0.4241937579157236,1,1,3,0.2368947047005566,2,4,19,0.3792896881962428,3541,12700,39188,2,80.85071109068284,49.08727227945389
N1527,-13733090.161203,6181248.897448,-123.36644790000078,48.445238500001096,2021S051259170127,1,4,5,3,3,4,18,4,1,10,0.10787359291668847,0.44226408882420815,1,1,3,0.2205459389481761,2,4,18,0.38135758487417043,3541,11960,39188,2,82.44226052160178,47.609008251840784
N1528,-13732571.067285,6179113.063126,-123.36178479999644,48.43250979999846,2021S051259170806,5,4,5,1,1,5,21,3,2,7,0.14125407717391095,0.7651137648758785,0,1,4,0.4255344109532036,1,18,40,0.27836409423105035,5293,18342,63501,2,117.77465788800255,62.903536712740596
N1529,-13732665.967151,6179503.553274,-123.36263729999733,48.43483720000239,2021S051259170148,4,4,5,3,1,4,22,3,4,7,0.14416545241003492,0.8415386415872795,0,1,4,0.407858190695151,1,12,38,0.4228896062966977,4002,15243,61365,2,109.498600847224,65.6138159537992
N1530,-13732686.561257,6179833.522499,-123.36282229999915,48.43680379999902,2021S051259170149,4,5,5,2,4,4,23,1,4,13,0.16713343058549784,0.9244500224740758,0,1,5,0.19189866080504084,2,6,39,0.23047002526979518,3972,14506,55808,2,99.94930426171028,69.75712951107246
N1531,-13733252.643132,6175199.686784,-123.3679075000029,48.409179399999644,2021S051259170554,4,1,5,3,3,4,16,2,3,7,0.2908702840389964,1.2272082597193765,0,0,2,0.8654893399227709,0,2,21,0.5931801273377783,1809,6781,29011,3,37.24225668350351,25.176136030300437
N1532,-13733435.841618,6178315.880524,-123.36955320000293,48.42775809999716,2021S051259170811,1,3,5,4,2,5,16,3,3,11,0.3847885935911671,1.0673164374478976,0,0,4,0.10980223306035669,7,21,39,0.39176431960389385,2337,13615,60293,2,94.21972631040204,21.00384505092619
N1533,-13733229.811504,6178279.812194,-123.36770239999898,48.42754309999733,2021S051259170809,3,1,5,1,1,5,16,4,3,7,0.25592480246442384,0.9436137123330904,0,1,4,0.10722684020569981,10,18,39,0.25715341971585276,3692,16395,60218,2,104.40564266828335,25.87004631289395
N1534,-13732598.140186,6175084.042523,-123.36202800000399,48.40848979999893,2021S051259170295,1,2,5,1,2,5,17,3,4,8,0.4157004846643001,1.5575151844003081,0,0,2,0.7152285590931977,0,4,23,0.7937617238587783,670,6815,32339,2,38.197186342054884,21.356584047632186
N1535,-13732711.452295,6177385.735454,-123.36304589999789,48.422213300002404,2021S051259170814,3,3,5,5,1,3,15,1,1,12,0.028089019939757758,0.389950866231366,1,1,4,0.19548001223974512,12,23,40,0.026582364488031723,5179,20213,58344,2,102.17747346499681,40.804855905791925
N1536,-13730455.395835,6178098.969566,-123.34277939999934,48.42646510000102,2021S051259170171,5,3,3,5,1,4,27,5,5,10,0.1386986999406776,0.3787858462432112,1,2,4,0.27597748132431155,2,14,50,0.1385957514707283,5583,18704,60309,2,100.26761414789407,86.6329495279261
N1537,-13732984.418819,6179650.901931,-123.36549800000351,48.435715399999076,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.2923903730860022,1.0699796020120753,0,0,4,0.33449787835016,1,5,38,0.29169637229485906,3531,13353,59281,4,103.13240312354819,60.47761978161146
N1538,-13733265.823359,6180134.509331,-123.36802589999654,48.43859760000213,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.22817188658491194,0.9947077652576631,0,1,4,0.32719408918073845,1,5,37,0.22920976651971806,2465,10789,56417,2,103.76902289591577,65.81096084618818
N1539,-13733125.182315,6180034.99021,-123.36676250000254,48.43800450000247,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.13728557407711953,1.0045646826025005,0,0,4,0.23851437368215725,1,4,37,0.1379791284499439,2595,11483,57854,2,107.90705141630504,74.38848518172938
N1540,-13733190.660439,6180020.929095,-123.36735069999817,48.43792069999721,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.1817356834029018,1.0331925663959676,0,0,4,0.2830051229648754,1,4,37,0.1824407233270691,3136,11483,58447,2,104.40564266828335,70.02859940581564
N1541,-13733200.846173,6180054.571776,-123.36744220000351,48.43812120000069,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.18429734116439928,1.0170936963661714,0,0,4,0.28594170883528036,1,4,37,0.18512653418205735,3136,11206,57848,3,105.67888221301851,69.78731338493401
N1542,-13733202.593889,6180075.730657,-123.36745790000344,48.43824730000078,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.1842872848585868,1.0055471375445575,0,0,4,0.2856516451705272,1,4,37,0.18518508891813298,3136,11206,57848,2,105.04226244065093,69.78825856120268
N1543,-13733956.928154,6181049.314121,-123.3742341999993,48.444049199997714,2021S051259170385,3,2,5,4,1,4,16,4,1,11,0.08886392988945095,1.0330208564728391,0,0,3,0.3793429798474493,2,2,14,0.33557978814790684,2243,12396,39976,2,84.35211983870452,38.443457445748976
N1544,-13733624.171932,6180861.616418,-123.37124499999821,48.44293070000229,2021S051259170384,1,3,5,3,3,4,18,3,2,10,0.2740266524892176,0.8608277312803074,0,1,3,0.22365162677972814,2,3,22,0.5739265985040163,1033,10934,42861,2,93.90141642421825,34.075892982986275
N1545,-13729095.038262,6178586.062333,-123.3305591000024,48.42936860000021,2021S051259170179,3,2,4,3,1,4,17,2,1,10,0.09477783044878652,1.0143344289770926,0,0,5,0.023363253816613944,8,13,31,0.537762036836384,3958,13208,38378,2,77.34930234266113,42.454701041339945
N1546,-13729051.490077,6178616.327255,-123.3301679000006,48.42954899999937,2021S051259170179,3,2,4,3,1,4,17,2,1,10,0.12392747303122209,1.0323753285098887,0,0,5,0.018593779999630414,6,13,31,0.5420889420830486,3958,13208,38378,4,71.9380342775367,40.27672236313319
N1547,-13731214.23854,6182098.71861,-123.34959620000078,48.45030219999845,2021S051259170129,2,1,3,3,1,2,15,3,4,9,0.3563087143864594,0.8199688779219289,0,2,5,1.0783161601088476,0,0,12,0.07127795526700541,3037,7835,27048,2,34.69577759403318,16.219808760557793
N1548,-13731317.565291,6182101.068294,-123.3505243999976,48.45031620000289,2021S051259170129,2,1,3,3,1,2,15,3,4,9,0.302089682299638,0.7593439833422057,0,2,5,1.140939761074063,0,0,12,0.13695068083345385,3037,8395,27048,1,36.28732702495214,18.624177393748493
N1549,-13729401.44516,6181376.725195,-123.33331159999874,48.446000200000356,2021S051259170229,1,4,3,3,4,4,18,4,2,10,0.25786656080998743,0.4750099729191661,1,1,3,0.10358421197150373,5,6,14,0.5238295433738583,1533,7270,24060,2,38.197186342054884,36.98067848772015
N1550,-13729400.743847,6181343.88283,-123.33330529999687,48.44580450000102,2021S051259170229,1,4,3,3,4,4,18,4,2,10,0.263336543544902,0.4658406187004578,1,1,3,0.08513677897599428,5,6,14,0.5091722834946473,1533,7270,24592,2,39.152116000606256,36.6407784367716
N1551,-13729400.009139,6181320.925135,-123.3332987000026,48.44566769999885,2021S051259170229,1,4,3,3,4,4,18,4,2,10,0.2682979874414647,0.4597820696483051,1,1,3,0.07343507644492507,5,6,14,0.49935599773241046,2311,7270,24592,4,39.470425886790046,36.33501424219333
N1552,-13733750.530686,6181671.003133,-123.37238009999822,48.44775370000296,2021S051259170385,3,2,5,4,1,4,16,4,1,11,0.34552170687023176,0.8916639338807932,0,1,2,0.12647336545881974,2,2,11,0.2051805796140006,1710,8997,33864,1,58.887328944001275,23.19008037415326
N1553,-13733712.615268,6181578.380426,-123.37203950000328,48.44720179999744,2021S051259170385,3,2,5,4,1,4,16,4,1,11,0.2995057017372887,0.8558191205232268,0,1,2,0.07889790426085518,2,2,12,0.20113606884629995,1710,8997,33864,2,63.66197723675813,25.4815595397288
N1554,-13733692.110217,6181529.208063,-123.37185529999614,48.44690879999735,2021S051259170385,3,2,5,4,1,4,16,4,1,11,0.278563477899254,0.8380513323737606,0,1,2,0.06767371875642772,2,2,12,0.20754684982849084,1710,8997,34344,2,65.89014644004467,26.5790435742208
N1555,-13733693.067565,6181531.591154,-123.37186389999954,48.44692299999787,2021S051259170385,3,2,5,4,1,4,16,4,1,11,0.27952515263989003,0.8388628308140803,0,1,2,0.06781478553988461,2,2,12,0.20708284727168264,1710,8997,34344,2,65.57183655386088,26.527859720126486
N1556,-13734177.596781,6180664.794182,-123.3762165000029,48.44175780000258,2021S051259170386,3,2,5,4,1,4,22,5,3,7,0.33162805662391326,1.2501801696920958,0,0,3,0.5991707250307309,0,3,17,0.33086051160065244,2886,10290,39179,2,92.3098669932993,45.782767229077315
N1557,-13730628.731414,6180536.373017,-123.34433649999832,48.44099249999774,2021S051259170133,4,3,3,2,3,2,22,2,4,11,0.1598321434449228,1.008523430136453,0,0,6,0.41820321722258064,1,8,29,0.15934072330189933,3499,14872,46899,2,84.9887396110721,62.06965878020389
N1558,-13730672.123752,6180400.92292,-123.34472630000269,48.44018529999765,2021S051259170135,2,3,3,1,2,1,17,3,3,5,0.2432450121686259,0.9173239831726864,0,1,6,0.4929228988998563,1,7,32,0.25069992907032385,3731,15413,51067,3,86.26197915580728,33.20880455721138
N1559,-13730670.543015,6180405.571011,-123.34471210000062,48.440212999998806,2021S051259170135,2,3,3,1,2,1,17,3,3,5,0.24395596033532999,0.9204766952942681,0,1,6,0.490199265923016,1,7,32,0.24752223357349173,3731,15413,51067,3,86.58028904199107,33.16609427490646
N1560,-13730533.831548,6180638.968837,-123.34348399999743,48.44160389999936,2021S051259170133,4,3,3,2,3,2,22,2,4,11,0.1123634389166272,1.0996276715750357,0,0,6,0.3302434609053294,2,8,27,0.111159031117483,3499,13403,43311,2,82.44226052160178,66.49030085752526
N1561,-13730011.910116,6180952.90562,-123.33879550000266,48.44347469999723,2021S051259170227,1,4,3,2,4,2,20,3,2,11,0.09078620670012807,0.8403269175541138,0,1,5,0.07791942806643916,5,7,25,0.09184077325455987,3403,11322,36058,2,60.47887837492023,57.92420274117398
N1562,-13732640.797814,6176601.864067,-123.36241119999616,48.41753999999852,2021S051259170611,4,4,5,3,1,3,22,3,3,9,0.16449679428761263,0.6224568061569887,0,1,4,0.5456333144983008,0,18,34,0.16431093133464073,2862,19120,48750,1,79.25916165976388,63.74329609482323
N1563,-13734669.083464,6179333.120597,-123.3806315999957,48.433821399999694,2021S051259170817,3,1,5,5,1,2,16,5,1,11,0.18164399733092818,1.3887930783775437,0,0,3,0.08965026454057727,5,6,26,0.29260304212023724,2674,10376,46136,4,95.4929658551372,30.10646063367618
N1564,-13734713.032399,6179310.503877,-123.38102639999602,48.43368660000256,2021S051259170817,3,1,5,5,1,2,16,5,1,11,0.1844430191160029,1.366729558041936,0,0,3,0.08028934449148704,5,6,26,0.2776930201871265,2674,10376,45316,2,92.3098669932993,29.937191579245564
N1565,-13735727.152961,6178819.259353,-123.39013640000387,48.43075859999836,2021S051259170376,2,3,5,4,2,3,21,5,4,10,0.12607753057548807,0.8397971673955508,0,1,4,0.5842009736023512,0,6,15,0.35624041142830837,3629,9712,29559,2,64.61690689530951,58.26332263730091
N1566,-13735759.502405,6178825.718498,-123.39042700000363,48.43079709999867,2021S051259170376,2,3,5,4,2,3,21,5,4,10,0.1366995344290836,0.8178864980142386,0,2,4,0.5881925146722723,0,6,15,0.34022496611556197,3629,9712,29559,3,64.29859700912571,57.330868829822265
N1567,-13735631.228955,6178799.009546,-123.38927469999682,48.430637899999034,2021S051259170376,2,3,5,4,2,3,21,5,4,10,0.11590844105107188,0.9048947440206309,0,1,4,0.5778199278581349,0,6,16,0.40667768375641383,3629,10189,30819,2,64.9352167814933,59.17264958624608
N1568,-13735695.003892,6178812.850544,-123.38984760000334,48.43072039999902,2021S051259170376,2,3,5,4,2,3,21,5,4,10,0.11862573708960095,0.8615713657251661,0,1,4,0.5810201361744167,0,6,15,0.3727556041326061,3629,10189,29559,2,64.9352167814933,58.92804847116724
N1569,-13735758.767696,6178778.508133,-123.3904204000004,48.43051569999735,2021S051259170378,4,3,5,4,2,4,21,2,4,11,0.11211645972152898,0.8242193262592615,0,1,4,0.616965818106247,0,6,15,0.3246609750474642,3172,9712,29112,2,63.34366735057434,62.14035050334184
N1570,-13732160.487608,6175805.754764,-123.35809650000445,48.41279329999799,2021S051259170290,3,1,5,1,4,3,19,2,5,11,0.19741447407347187,1.0473093531662967,0,0,3,0.15534543823249397,3,4,28,0.7125264337800875,2380,12181,42014,1,66.52676621241226,41.350161325343066
N1571,-13732125.522155,6175804.983295,-123.357782399996,48.412788699997726,2021S051259170290,3,1,5,1,4,3,19,2,5,11,0.1758351586461148,1.0475510232967404,0,0,3,0.14508722457156953,3,4,28,0.7211401790569621,2912,12181,42014,1,65.89014644004467,42.87105814674737
N1572,-13733398.516192,6177127.35001,-123.36921789999631,48.42067289999853,2021S051259170298,2,4,5,4,3,4,20,1,3,12,0.23243402873064817,0.8637353256707732,0,2,4,0.3899194218366757,3,17,35,0.2324959349438612,4240,17175,51328,2,86.58028904199107,47.67859474581384
N1573,-13733322.373661,6177351.214276,-123.36853390000262,48.422007500001385,2021S051259170811,1,3,5,4,2,5,16,3,3,11,0.29282770409859044,0.7963122420693588,0,1,4,0.24698766844558723,5,19,37,0.38125451491814355,3190,17332,52444,2,89.76338790382897,25.451405965338825
N1574,-13732179.311733,6176702.181762,-123.35826559999644,48.41813809999813,2021S051259170285,4,4,5,5,4,3,18,2,3,12,0.12492935787425642,0.45438964559260425,1,1,4,0.34110299842549935,3,20,38,0.23948578799942463,5537,20203,53106,2,83.71550006633694,50.14934400372907
N1575,-13732215.991506,6176745.640271,-123.35859510000346,48.418397200001166,2021S051259170285,4,4,5,5,4,3,18,2,3,12,0.14046098118202727,0.4284543874856577,1,1,4,0.3786939676054973,2,20,38,0.20804470424344573,5537,19797,53636,2,86.26197915580728,48.90089762295793
N1576,-13732421.654265,6176978.552131,-123.3604426000013,48.4197858000023,2021S051259170611,4,4,5,3,1,3,22,3,3,9,0.1246674719227958,0.3342646032759101,1,1,4,0.4084009757222947,3,21,36,0.12478305926666752,5942,19782,55485,4,94.21972631040204,67.47119300118368
N1577,-13730585.940202,6177729.612931,-123.34395210000065,48.424263299997556,2021S051259170171,5,3,3,5,1,4,27,5,5,10,0.14359606588199914,0.1861554823777482,1,1,4,0.3936219900948925,2,11,48,0.1427599564814519,5244,18275,59499,2,89.44507801764519,86.08413550346287
N1578,-13730623.51053,6177691.534108,-123.34428959999937,48.4240362999981,2021S051259170171,5,3,3,5,1,4,27,5,5,10,0.16947002941493516,0.1603448081426413,1,1,4,0.42731282806000415,2,13,48,0.16879271654467737,5244,17722,58771,2,89.44507801764519,83.2609115223706
N1579,-13730582.745333,6177713.341343,-123.34392340000412,48.42416629999985,2021S051259170171,5,3,3,5,1,4,27,5,5,10,0.15448628595641012,0.18749075579598518,1,1,4,0.3966083488566607,2,11,48,0.15364050421675468,5244,18275,59499,2,88.8084582452776,84.88043249222153
N1580,-13729954.035112,6178013.33068,-123.33827559999605,48.42595460000115,2021S051259170172,5,3,3,3,3,4,24,4,2,10,0.19030238220057769,0.6395447243978726,0,2,4,0.06752701793890255,5,8,42,0.20064045024339594,5371,16158,55583,3,98.03944494460752,68.81709802207861
N1581,-13729926.194108,6177996.874021,-123.33802550000186,48.425856500001125,2021S051259170612,4,4,2,3,2,5,21,3,2,13,0.20628117574640314,0.653727839572212,0,2,4,0.0846781242022301,5,9,42,0.20570990528253555,5371,16158,54326,3,98.03944494460752,56.06451226535161
N1582,-13733186.630674,6179612.848083,-123.36731450000327,48.43548860000216,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.35959241402705705,1.1949911995215232,0,0,4,0.4283305697578147,1,6,37,0.3593196378650725,2038,12621,62097,2,111.09015027814294,55.43597580932536
N1583,-13733250.695041,6179671.30477,-123.3678900000037,48.43583700000011,2021S051259170150,2,5,5,2,3,4,24,2,5,11,0.35070370224174297,1.2449595255722674,0,0,3,0.4296860435448513,1,9,37,0.35062896189153914,2763,11951,60723,2,110.45353050577536,56.07403674940048
N1584,-13732609.439114,6179624.777644,-123.36212950000115,48.43555970000087,2021S051259170148,4,4,5,3,1,4,22,3,4,7,0.09491117216684303,0.825882100297682,0,1,4,0.33928239410630123,2,9,38,0.3707995655619169,3299,15243,60377,2,103.13240312354819,70.43329023854346
N1585,-13733788.368181,6179638.267632,-123.37271999999894,48.43564010000045,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.2516431513376805,1.4645041691457932,0,0,4,0.6377917037189849,0,8,36,0.25638695561700703,1126,11198,55078,2,114.90986891234844,24.934676411772042
N1586,-13733777.559059,6179603.200419,-123.37262290000392,48.43543110000144,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.27595947613301247,1.4786092742441874,0,0,4,0.6340733388411003,0,9,36,0.2807029599071469,1126,10613,54661,3,114.27324913998086,23.66819300513726
N1587,-13733734.634263,6179629.995783,-123.37223730000078,48.43559079999718,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.269408278075032,1.447322344025853,0,0,4,0.6674294203822339,0,9,37,0.27426435430956286,1126,9857,56618,2,114.90986891234844,24.004628260028532
N1588,-13733841.044564,6179583.418547,-123.37319319999854,48.435313199998106,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.2795095644421535,1.514673213145012,0,0,4,0.5903219548168714,0,9,36,0.2840021793834225,1126,10613,54182,2,114.90986891234844,23.487318350244653
N1589,-13734444.307149,6180383.119246,-123.378612400003,48.44007920000094,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.4411443443494439,1.4698817547865204,0,0,3,0.7370364058871796,0,9,20,0.4366442539824125,1853,10687,38702,1,98.35775483079132,16.196055157724608
N1590,-13734474.163036,6180375.014475,-123.3788805999991,48.44003089999931,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.4545867500590242,1.4494702675550664,0,0,3,0.7199650427929397,0,9,20,0.45015682174233634,1853,11773,38994,1,97.40282517223994,15.662660247453907
N1591,-13734460.971676,6180353.536031,-123.37876209999602,48.43990290000023,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.43954392777120616,1.4561298436660037,0,0,3,0.7329847573602228,0,9,20,0.4351490053657892,1853,11773,38994,1,98.35775483079132,16.26022332200296
N1592,-13734469.175923,6180357.949176,-123.37883580000079,48.43992920000229,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.4457152743584646,1.451133596366503,0,0,3,0.7268639532431992,0,9,20,0.4413223200610746,1853,11773,38994,1,98.03944494460752,16.013567583794053
N1593,-13734468.708381,6180384.00859,-123.37883159999954,48.44008450000189,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.4548473788676791,1.4539402616382717,0,0,3,0.721468267247293,0,9,20,0.4503857449048498,1853,10687,37806,1,97.40282517223994,15.652415899216573
N1594,-13734453.134784,6180388.035808,-123.37869169999742,48.440108499998594,2021S051259170383,2,3,5,3,3,3,15,3,2,11,0.4478172318400409,1.4645713304781376,0,0,3,0.7304479412850837,0,9,20,0.44332011078281636,1853,10687,38702,1,98.03944494460752,15.93003683135753
N1595,-13734279.220344,6180627.625176,-123.3771294000016,48.44153630000133,2021S051259170386,3,2,5,4,1,4,22,5,3,7,0.320914078050523,1.3219832368452842,0,0,3,0.6702596342808613,0,7,16,0.3202531892245943,2886,11325,39179,1,93.90141642421825,46.49089892808825
N1596,-13734300.293123,6180616.701043,-123.37731869999614,48.4414712000011,2021S051259170386,3,2,5,4,1,4,22,5,3,7,0.3226772429121955,1.3376839413781354,0,0,3,0.686018264131853,0,7,16,0.3220446261032253,2300,12013,39179,1,94.85634608276962,46.37357536610698
